Tick,AverageTemperature,WhiteDaisyCount,BlackDaisyCount
419,15.81,0,51
420,15.81,0,50
421,15.80,0,50
422,15.80,0,50
423,15.79,0,50
424,15.78,0,49
425,15.77,0,47
426,15.87,0,44
427,15.93,0,44
428,15.81,0,43
429,15.70,0,43
430,15.63,0,43
431,15.59,0,43
432,15.57,0,43
433,15.55,0,43
434,15.54,0,43
435,15.53,0,43
436,15.53,0,42
437,15.52,0,42
438,15.52,0,42
439,15.52,0,42
440,15.52,0,42
441,15.52,0,42
442,15.52,0,42
443,15.51,0,42
444,15.51,0,42
445,15.50,0,42
446,15.50,0,42
447,15.50,0,42
448,15.50,0,42
449,15.49,0,42
450,15.49,0,40
451,15.62,0,39
452,15.71,0,40
453,15.64,0,40
454,15.56,0,41
455,15.51,0,40
456,15.49,0,40
457,15.47,0,40
458,15.46,0,41
459,15.46,0,41
460,15.46,0,41
461,15.46,0,41
462,15.46,0,40
463,15.45,0,40
464,15.44,0,40
465,15.44,0,39
466,15.43,0,39
467,15.41,0,39
468,15.40,0,39
469,15.40,0,39
470,15.40,0,39
471,15.40,0,39
472,15.40,0,39
473,15.40,0,39
474,15.39,0,38
475,15.39,0,38
476,15.52,0,36
477,15.62,0,36
478,15.52,0,36
479,15.42,0,36
480,15.37,0,36
481,15.34,0,37
482,15.34,0,36
483,15.32,0,36
484,15.31,0,36
485,15.31,0,36
486,15.30,0,36
487,15.29,0,36
488,15.29,0,36
489,15.29,0,36
490,15.30,0,36
491,15.29,0,36
492,15.30,0,36
493,15.30,0,36
494,15.31,0,36
495,15.30,0,36
496,15.30,0,36
497,15.30,0,36
498,15.29,0,36
499,15.30,0,36
500,15.30,0,35
501,15.43,0,35
502,15.56,0,36
503,15.50,0,36
504,15.42,0,36
505,15.36,0,36
506,15.33,0,36
507,15.31,0,36
508,15.30,0,36
509,15.29,0,36
510,15.29,0,36
511,15.29,0,36
512,15.29,0,36
513,15.29,0,36
514,15.29,0,36
515,15.29,0,35
516,15.28,0,35
517,15.28,0,35
518,15.28,0,35
519,15.27,0,35
520,15.27,0,35
521,15.27,0,35
522,15.27,0,35
523,15.27,0,35
524,15.27,0,35
525,15.27,0,33
526,15.38,0,32
527,15.48,0,32
528,15.39,0,32
529,15.29,0,32
530,15.23,0,32
531,15.20,0,32
532,15.18,0,32
533,15.17,0,32
534,15.16,0,32
535,15.15,0,31
536,15.15,0,31
537,15.14,0,31
538,15.13,0,31
539,15.12,0,30
540,15.11,0,31
541,15.11,0,31
542,15.12,0,31
543,15.12,0,31
544,15.13,0,31
545,15.13,0,31
546,15.12,0,31
547,15.12,0,30
548,15.11,0,30
549,15.10,0,30
550,15.09,0,29
551,15.21,0,28
552,15.31,0,28
553,15.23,0,28
554,15.13,0,27
555,15.07,0,27
556,15.04,0,27
557,15.02,0,28
558,15.02,0,27
559,15.01,0,27
560,15.00,0,27
561,15.00,0,28
562,15.01,0,28
563,15.01,0,28
564,15.01,0,28
565,15.02,0,28
566,15.02,0,27
567,15.01,0,27
568,15.00,0,27
569,15.00,0,27
570,14.99,0,27
571,14.99,0,27
572,14.99,0,27
573,14.99,0,27
574,14.99,0,27
575,14.99,0,27
576,15.12,0,26
577,15.25,0,27
578,15.19,0,27
579,15.10,0,27
580,15.04,0,27
581,15.02,0,27
582,15.00,0,26
583,14.98,0,26
584,14.98,0,26
585,14.97,0,26
586,14.97,0,26
587,14.95,0,26
588,14.95,0,26
589,14.95,0,25
590,14.94,0,25
591,14.94,0,26
592,14.94,0,25
593,14.94,0,25
594,14.93,0,25
595,14.92,0,25
596,14.92,0,25
597,14.91,0,25
598,14.92,0,25
599,14.92,0,25
600,14.91,0,24
601,15.04,0,23
602,15.15,0,23
603,15.05,0,23
604,14.97,0,23
605,14.91,0,23
606,14.88,0,23
607,14.86,0,23
608,14.85,0,23
609,14.84,0,23
610,14.84,0,23
611,14.84,0,23
612,14.84,0,23
613,14.83,0,23
614,14.84,0,23
615,14.84,0,23
616,14.84,0,22
617,14.83,0,22
618,14.82,0,22
619,14.82,0,22
620,14.82,0,22
621,14.82,0,22
622,14.82,0,22
623,14.82,0,22
624,14.81,0,22
625,14.81,0,20
626,14.93,0,19
627,15.03,0,20
628,14.95,0,20
629,14.85,0,19
630,14.79,0,19
631,14.76,0,19
632,14.74,0,19
633,14.73,0,19
634,14.73,0,19
635,14.72,0,19
636,14.72,0,19
637,14.72,0,19
638,14.72,0,19
639,14.72,0,19
640,14.72,0,19
641,14.72,0,19
642,14.72,0,19
643,14.72,0,19
644,14.72,0,19
645,14.72,0,19
646,14.72,0,19
647,14.72,0,19
648,14.71,0,19
649,14.71,0,19
650,14.70,0,18
651,14.83,0,18
652,14.95,0,18
653,14.88,0,18
654,14.79,0,18
655,14.74,0,18
656,14.71,0,18
657,14.69,0,18
658,14.69,0,18
659,14.68,0,18
660,14.68,0,18
661,14.69,0,18
662,14.68,0,18
663,14.67,0,18
664,14.67,0,18
665,14.67,0,18
666,14.67,0,18
667,14.67,0,18
668,14.67,0,18
669,14.67,0,18
670,14.67,0,18
671,14.67,0,18
672,14.67,0,18
673,14.67,0,18
674,14.66,0,18
675,14.66,0,17
676,14.78,0,16
677,14.90,0,17
678,14.83,0,17
679,14.74,0,17
680,14.69,0,16
681,14.66,0,17
682,14.64,0,16
683,14.63,0,16
684,14.63,0,16
685,14.62,0,16
686,14.61,0,16
687,14.61,0,16
688,14.61,0,16
689,14.61,0,16
690,14.60,0,16
691,14.60,0,16
692,14.60,0,16
693,14.60,0,16
694,14.60,0,16
695,14.60,0,16
696,14.60,0,16
697,14.60,0,16
698,14.60,0,16
699,14.60,0,16
700,14.60,0,15
701,14.73,0,15
702,14.84,0,15
703,14.76,0,15
704,14.67,0,15
705,14.62,0,15
706,14.59,0,15
707,14.58,0,15
708,14.57,0,15
709,14.56,0,15
710,14.56,0,15
711,14.56,0,15
712,14.56,0,14
713,14.56,0,15
714,14.56,0,15
715,14.56,0,14
716,14.55,0,14
717,14.55,0,14
718,14.55,0,14
719,14.55,0,14
720,14.54,0,14
721,14.54,0,14
722,14.54,0,14
723,14.54,0,14
724,14.54,0,14
725,14.54,0,14
726,14.69,0,14
727,14.82,0,15
728,14.76,0,15
729,14.67,0,15
730,14.62,0,15
731,14.60,0,15
732,14.58,0,15
733,14.57,0,14
734,14.56,0,14
735,14.56,0,14
736,14.55,0,14
737,14.55,0,14
738,14.55,0,14
739,14.55,0,14
740,14.55,0,14
741,14.55,0,14
742,14.55,0,14
743,14.55,0,14
744,14.55,0,14
745,14.54,0,14
746,14.54,0,14
747,14.54,0,14
748,14.55,0,14
749,14.54,0,14
750,14.54,0,14
751,14.66,0,13
752,14.78,0,13
753,14.71,0,13
754,14.63,0,13
755,14.58,0,13
756,14.55,0,13
757,14.53,0,13
758,14.52,0,13
759,14.51,0,13
760,14.51,0,13
761,14.51,0,13
762,14.51,0,13
763,14.50,0,13
764,14.51,0,13
765,14.51,0,13
766,14.51,0,13
767,14.51,0,13
768,14.51,0,13
769,14.51,0,13
770,14.51,0,13
771,14.51,0,13
772,14.51,0,13
773,14.51,0,13
774,14.50,0,13
775,14.50,0,12
776,14.63,0,12
777,14.75,0,12
778,14.67,0,12
779,14.58,0,12
780,14.53,0,12
781,14.49,0,12
782,14.48,0,12
783,14.47,0,12
784,14.47,0,12
785,14.47,0,12
786,14.46,0,12
787,14.46,0,12
788,14.46,0,11
789,14.45,0,11
790,14.45,0,11
791,14.45,0,12
792,14.45,0,11
793,14.45,0,11
794,14.44,0,11
795,14.44,0,11
796,14.44,0,11
797,14.44,0,11
798,14.44,0,11
799,14.44,0,11
800,14.43,0,11
801,14.55,0,11
802,14.67,0,11
803,14.63,0,11
804,14.55,0,11
805,14.50,0,11
806,14.47,0,11
807,14.46,0,11
808,14.45,0,11
809,14.44,0,11
810,14.44,0,11
811,14.44,0,11
812,14.43,0,11
813,14.43,0,11
814,14.43,0,11
815,14.43,0,11
816,14.43,0,11
817,14.43,0,11
818,14.43,0,11
819,14.42,0,11
820,14.42,0,11
821,14.42,0,11
822,14.42,0,11
823,14.42,0,11
824,14.43,0,11
825,14.42,0,10
826,14.54,0,10
827,14.66,0,9
828,14.58,0,9
829,14.48,0,9
830,14.42,0,9
831,14.39,0,8
832,14.37,0,8
833,14.35,0,8
834,14.34,0,8
835,14.33,0,8
836,14.33,0,8
837,14.33,0,8
838,14.33,0,8
839,14.34,0,8
840,14.34,0,8
841,14.34,0,8
842,14.34,0,8
843,14.34,0,8
844,14.34,0,8
845,14.33,0,8
846,14.33,0,8
847,14.33,0,8
848,14.33,0,8
849,14.33,0,8
850,14.33,0,8
851,14.45,0,8
852,14.58,0,8
853,14.51,0,7
854,14.43,0,8
855,14.38,0,8
856,14.35,0,8
857,14.33,0,8
858,14.32,0,8
859,14.32,0,8
860,14.32,0,8
861,14.32,0,7
862,14.31,0,7
863,14.31,0,7
864,14.30,0,7
865,14.31,0,7
866,14.31,0,7
867,14.31,0,8
868,14.31,0,7
869,14.31,0,8
870,14.31,0,8
871,14.31,0,8
872,14.31,0,7
873,14.31,0,8
874,14.31,0,8
875,14.31,0,7
876,14.43,0,7
877,14.56,0,7
878,14.49,0,7
879,14.41,0,7
880,14.35,0,7
881,14.32,0,7
882,14.31,0,7
883,14.30,0,7
884,14.29,0,7
885,14.30,0,7
886,14.30,0,7
887,14.30,0,7
888,14.30,0,7
889,14.30,0,7
890,14.30,0,7
891,14.30,0,7
892,14.30,0,7
893,14.30,0,7
894,14.30,0,7
895,14.30,0,7
896,14.29,0,7
897,14.29,0,7
898,14.29,0,7
899,14.29,0,7
900,14.29,0,6
901,14.39,0,6
902,14.52,0,6
903,14.46,0,6
904,14.38,0,7
905,14.33,0,6
906,14.31,0,7
907,14.29,0,7
908,14.29,0,7
909,14.28,0,7
910,14.28,0,7
911,14.28,0,6
912,14.28,0,6
913,14.27,0,6
914,14.27,0,6
915,14.27,0,6
916,14.27,0,6
917,14.27,0,6
918,14.26,0,6
919,14.26,0,6
920,14.26,0,6
921,14.27,0,6
922,14.27,0,6
923,14.27,0,6
924,14.27,0,6
925,14.27,0,6
926,14.38,0,7
927,14.53,0,7
928,14.49,0,7
929,14.41,0,7
930,14.36,0,7
931,14.33,0,7
932,14.31,0,7
933,14.31,0,7
934,14.30,0,7
935,14.30,0,7
936,14.30,0,7
937,14.30,0,8
938,14.31,0,8
939,14.31,0,8
940,14.31,0,7
941,14.31,0,7
942,14.31,0,8
943,14.31,0,8
944,14.32,0,8
945,14.31,0,8
946,14.31,0,8
947,14.31,0,8
948,14.31,0,7
949,14.31,0,8
950,14.31,0,8
951,14.42,0,7
952,14.55,0,7
953,14.50,0,8
954,14.42,0,8
955,14.38,0,8
956,14.35,0,7
957,14.33,0,8
958,14.32,0,7
959,14.31,0,7
960,14.31,0,7
961,14.31,0,8
962,14.31,0,7
963,14.31,0,7
964,14.31,0,7
965,14.31,0,7
966,14.31,0,7
967,14.31,0,7
968,14.31,0,7
969,14.30,0,7
970,14.31,0,7
971,14.31,0,7
972,14.31,0,7
973,14.31,0,8
974,14.31,0,7
975,14.31,0,7
976,14.43,0,7
977,14.56,0,7
978,14.50,0,7
979,14.41,0,7
980,14.35,0,7
981,14.33,0,7
982,14.31,0,7
983,14.31,0,7
984,14.30,0,7
985,14.30,0,7
986,14.29,0,7
987,14.29,0,7
988,14.28,0,7
989,14.28,0,7
990,14.28,0,7
991,14.28,0,7
992,14.28,0,7
993,14.28,0,7
994,14.29,0,7
995,14.28,0,7
996,14.28,0,7
997,14.28,0,7
998,14.29,0,7
999,14.28,0,7
