Tick,AverageTemperature,WhiteDaisyCount,BlackDaisyCount
209,5.85,830,0
210,5.51,829,0
211,5.39,828,0
212,5.37,826,0
213,5.42,827,0
214,5.42,828,0
215,5.39,827,0
216,5.41,826,0
217,5.45,826,0
218,5.49,827,0
219,5.47,827,0
220,5.43,828,0
221,5.38,829,0
222,5.34,828,0
223,5.35,827,0
224,5.41,828,0
225,5.39,826,0
226,5.45,814,0
227,5.92,764,0
228,8.05,662,0
229,12.91,693,0
230,14.19,789,0
231,11.24,821,0
232,8.57,829,0
233,6.92,831,0
234,6.03,832,0
235,5.53,830,0
236,5.35,828,0
237,5.36,826,0
238,5.43,827,0
239,5.43,827,0
240,5.42,827,0
241,5.42,827,0
242,5.42,826,0
243,5.46,827,0
244,5.43,827,0
245,5.42,827,0
246,5.42,829,0
247,5.34,828,0
248,5.34,827,0
249,5.38,828,0
250,5.35,827,0
251,5.38,819,0
252,5.71,783,0
253,7.22,684,0
254,11.67,662,0
255,14.73,766,0
256,12.35,815,0
257,9.35,829,0
258,7.32,831,0
259,6.23,832,0
260,5.65,831,0
261,5.39,829,0
262,5.33,827,0
263,5.38,827,0
264,5.41,828,0
265,5.39,827,0
266,5.41,827,0
267,5.40,827,0
268,5.42,827,0
269,5.44,827,0
270,5.45,827,0
271,5.43,829,0
272,5.35,828,0
273,5.35,827,0
274,5.37,828,0
275,5.37,826,0
276,5.43,822,0
277,5.61,800,0
278,6.54,716,0
279,10.14,652,0
280,14.32,733,0
281,13.41,805,0
282,10.25,828,0
283,7.82,832,0
284,6.45,832,0
285,5.75,831,0
286,5.43,830,0
287,5.32,828,0
288,5.32,826,0
289,5.40,827,0
290,5.40,827,0
291,5.40,827,0
292,5.42,827,0
293,5.42,827,0
294,5.41,827,0
295,5.41,827,0
296,5.42,828,0
297,5.37,828,0
298,5.34,827,0
299,5.38,828,0
300,5.35,826,0
301,5.42,824,0
302,5.52,808,0
303,6.17,740,0
304,9.06,654,0
305,13.74,700,0
306,14.36,790,0
307,11.26,823,0
308,8.51,830,0
309,6.85,833,0
310,5.91,832,0
311,5.48,831,0
312,5.32,829,0
313,5.31,828,0
314,5.34,826,0
315,5.42,827,0
316,5.44,827,0
317,5.44,826,0
318,5.45,827,0
319,5.45,827,0
320,5.43,827,0
321,5.41,827,0
322,5.40,829,0
323,5.36,827,0
324,5.39,828,0
325,5.38,826,0
326,5.43,826,0
327,5.47,817,0
328,5.84,769,0
329,7.79,675,0
330,12.30,667,0
331,14.84,765,0
332,12.46,817,0
333,9.33,829,0
334,7.29,832,0
335,6.16,833,0
336,5.57,832,0
337,5.32,829,0
338,5.29,829,0
339,5.28,826,0
340,5.38,827,0
341,5.41,827,0
342,5.40,827,0
343,5.42,827,0
344,5.42,827,0
345,5.41,826,0
346,5.45,828,0
347,5.41,829,0
348,5.34,827,0
349,5.38,827,0
350,5.39,827,0
351,5.40,826,0
352,5.45,820,0
353,5.70,787,0
354,7.06,699,0
355,11.04,656,0
356,14.64,736,0
357,13.45,806,0
358,10.22,827,0
359,7.83,832,0
360,6.45,833,0
361,5.71,833,0
362,5.35,831,0
363,5.25,829,0
364,5.27,827,0
365,5.35,826,0
366,5.41,828,0
367,5.39,827,0
368,5.41,827,0
369,5.40,827,0
370,5.41,827,0
371,5.43,828,0
372,5.40,829,0
373,5.35,826,0
374,5.41,827,0
375,5.41,829,0
376,5.35,826,0
377,5.42,822,0
378,5.62,802,0
379,6.46,731,0
380,9.52,657,0
381,13.84,701,0
382,14.37,789,0
383,11.33,821,0
384,8.60,831,0
385,6.86,833,0
386,5.91,833,0
387,5.44,832,0
388,5.25,830,0
389,5.23,827,0
390,5.33,826,0
391,5.41,827,0
392,5.42,826,0
393,5.47,827,0
394,5.46,827,0
395,5.43,828,0
396,5.41,827,0
397,5.42,830,0
398,5.32,826,0
399,5.40,827,0
400,5.40,829,0
401,5.36,827,0
402,5.39,823,0
403,5.54,808,0
404,6.19,753,0
405,8.57,677,0
406,12.63,680,0
407,14.52,765,0
408,12.28,813,0
409,9.38,828,0
410,7.37,832,0
411,6.20,832,0
412,5.62,832,0
413,5.33,831,0
414,5.21,829,0
415,5.25,827,0
416,5.33,827,0
417,5.37,827,0
418,5.41,826,0
419,5.44,826,0
420,5.47,827,0
421,5.43,826,0
422,5.46,830,0
423,5.34,827,0
424,5.37,827,0
425,5.41,828,0
426,5.38,828,0
427,5.36,826,0
428,5.44,814,0
429,5.93,768,0
430,7.87,697,0
431,11.54,673,0
432,14.24,741,0
433,13.04,801,0
434,10.19,824,0
435,7.92,833,0
436,6.46,833,0
437,5.73,832,0
438,5.41,833,0
439,5.20,829,0
440,5.23,828,0
441,5.30,827,0
442,5.37,826,0
443,5.44,827,0
444,5.45,826,0
445,5.47,827,0
446,5.45,827,0
447,5.44,829,0
448,5.35,829,0
449,5.33,827,0
450,5.38,827,0
451,5.40,828,0
452,5.37,827,0
453,5.40,820,0
454,5.69,786,0
455,7.09,719,0
456,10.30,667,0
457,13.84,720,0
458,13.63,789,0
459,10.97,817,0
460,8.59,830,0
461,6.89,833,0
462,5.93,832,0
463,5.48,832,0
464,5.26,830,0
465,5.23,830,0
466,5.23,828,0
467,5.30,826,0
468,5.39,828,0
469,5.38,827,0
470,5.42,827,0
471,5.44,826,0
472,5.48,828,0
473,5.42,828,0
474,5.37,827,0
475,5.39,827,0
476,5.42,828,0
477,5.38,827,0
478,5.39,822,0
479,5.59,798,0
480,6.61,745,0
481,9.09,677,0
482,12.87,697,0
483,14.01,774,0
484,11.70,812,0
485,9.11,827,0
486,7.28,832,0
487,6.15,833,0
488,5.55,832,0
489,5.30,831,0
490,5.21,830,0
491,5.20,828,0
492,5.29,826,0
493,5.40,828,0
494,5.39,827,0
495,5.39,828,0
496,5.38,825,0
497,5.47,828,0
498,5.41,828,0
499,5.38,829,0
500,5.32,827,0
501,5.38,828,0
502,5.37,827,0
503,5.42,824,0
504,5.52,806,0
505,6.27,761,0
506,8.31,688,0
507,12.07,676,0
508,14.41,747,0
509,12.90,805,0
510,9.99,822,0
511,7.90,831,0
512,6.53,833,0
513,5.75,832,0
514,5.39,831,0
515,5.24,830,0
516,5.22,829,0
517,5.26,827,0
518,5.34,826,0
519,5.40,828,0
520,5.38,828,0
521,5.36,826,0
522,5.43,826,0
523,5.45,828,0
524,5.41,829,0
525,5.35,828,0
526,5.36,828,0
527,5.36,828,0
528,5.37,826,0
529,5.43,814,0
530,5.92,777,0
531,7.53,716,0
532,10.64,676,0
533,13.68,720,0
534,13.55,792,0
535,10.80,820,0
536,8.37,828,0
537,6.84,832,0
538,5.96,833,0
539,5.46,832,0
540,5.24,831,0
541,5.18,829,0
542,5.22,827,0
543,5.31,827,0
544,5.38,827,0
545,5.39,827,0
546,5.40,828,0
547,5.39,826,0
548,5.46,827,0
549,5.43,828,0
550,5.38,829,0
551,5.34,827,0
552,5.37,828,0
553,5.35,827,0
554,5.40,818,0
555,5.74,790,0
556,6.97,737,0
557,9.58,684,0
558,12.86,702,0
559,13.84,775,0
560,11.59,814,0
561,8.99,825,0
562,7.29,831,0
563,6.21,832,0
564,5.62,833,0
565,5.30,832,0
566,5.19,830,0
567,5.19,827,0
568,5.29,827,0
569,5.36,828,0
570,5.36,828,0
571,5.37,828,0
572,5.37,826,0
573,5.44,827,0
574,5.45,828,0
575,5.40,829,0
576,5.35,828,0
577,5.35,827,0
578,5.40,827,0
579,5.41,820,0
580,5.67,800,0
581,6.57,754,0
582,8.73,698,0
583,11.92,691,0
584,13.79,755,0
585,12.31,807,0
586,9.62,823,0
587,7.67,829,0
588,6.48,831,0
589,5.79,832,0
590,5.41,833,0
591,5.20,831,0
592,5.18,829,0
593,5.23,826,0
594,5.35,828,0
595,5.36,827,0
596,5.41,828,0
597,5.38,827,0
598,5.41,827,0
599,5.43,827,0
600,5.44,830,0
601,5.34,829,0
602,5.31,827,0
603,5.37,828,0
604,5.35,823,0
605,5.53,806,0
606,6.26,766,0
607,8.13,707,0
608,11.27,686,0
609,13.62,732,0
610,13.09,796,0
611,10.41,820,0
612,8.19,827,0
613,6.82,831,0
614,5.96,833,0
615,5.49,832,0
616,5.26,832,0
617,5.17,830,0
618,5.20,827,0
619,5.31,827,0
620,5.35,827,0
621,5.40,828,0
622,5.38,827,0
623,5.40,826,0
624,5.44,826,0
625,5.45,828,0
626,5.39,829,0
627,5.35,827,0
628,5.39,828,0
629,5.37,825,0
630,5.47,814,0
631,5.92,780,0
632,7.45,725,0
633,10.27,691,0
634,12.93,712,0
635,13.48,778,0
636,11.27,816,0
637,8.76,827,0
638,7.11,830,0
639,6.17,832,0
640,5.62,832,0
641,5.33,831,0
642,5.23,831,0
643,5.19,828,0
644,5.26,827,0
645,5.34,827,0
646,5.37,828,0
647,5.37,828,0
648,5.35,827,0
649,5.40,826,0
650,5.47,828,0
651,5.40,828,0
652,5.37,828,0
653,5.35,827,0
654,5.38,826,0
655,5.44,819,0
656,5.72,791,0
657,6.92,738,0
658,9.50,700,0
659,12.22,702,0
660,13.50,757,0
661,12.09,805,0
662,9.59,824,0
663,7.63,829,0
664,6.44,832,0
665,5.76,832,0
666,5.42,831,0
667,5.29,830,0
668,5.24,829,0
669,5.24,826,0
670,5.36,827,0
671,5.40,828,0
672,5.36,828,0
673,5.37,828,0
674,5.37,826,0
675,5.43,827,0
676,5.42,828,0
677,5.39,829,0
678,5.33,828,0
679,5.35,827,0
680,5.40,823,0
681,5.57,802,0
682,6.43,755,0
683,8.62,704,0
684,11.64,696,0
685,13.46,740,0
686,12.71,796,0
687,10.24,820,0
688,8.11,828,0
689,6.72,832,0
690,5.90,832,0
691,5.46,831,0
692,5.28,831,0
693,5.22,830,0
694,5.21,828,0
695,5.29,827,0
696,5.37,827,0
697,5.38,828,0
698,5.37,828,0
699,5.38,827,0
700,5.41,827,0
701,5.42,828,0
702,5.39,827,0
703,5.39,829,0
704,5.34,826,0
705,5.41,824,0
706,5.52,809,0
707,6.13,773,0
708,7.81,717,0
709,10.72,698,0
710,12.91,724,0
711,13.01,783,0
712,10.88,816,0
713,8.55,827,0
714,7.00,831,0
715,6.07,833,0
716,5.51,832,0
717,5.29,830,0
718,5.24,830,0
719,5.24,828,0
720,5.29,828,0
721,5.34,828,0
722,5.36,827,0
723,5.38,827,0
724,5.40,827,0
725,5.40,826,0
726,5.44,827,0
727,5.44,828,0
728,5.38,828,0
729,5.35,827,0
730,5.37,825,0
731,5.48,815,0
732,5.89,789,0
733,7.08,732,0
734,9.81,693,0
735,12.65,709,0
736,13.44,764,0
737,11.81,808,0
738,9.32,824,0
739,7.48,829,0
740,6.40,831,0
741,5.77,833,0
742,5.38,832,0
743,5.23,829,0
744,5.25,828,0
745,5.30,828,0
746,5.33,827,0
747,5.39,828,0
748,5.36,827,0
749,5.40,827,0
750,5.42,827,0
751,5.44,827,0
752,5.44,828,0
753,5.39,829,0
754,5.35,828,0
755,5.36,827,0
756,5.41,817,0
757,5.78,800,0
758,6.62,750,0
759,8.89,698,0
760,12.00,702,0
761,13.38,747,0
762,12.41,798,0
763,9.99,819,0
764,8.01,828,0
765,6.70,831,0
766,5.90,832,0
767,5.46,832,0
768,5.25,831,0
769,5.21,829,0
770,5.25,829,0
771,5.28,827,0
772,5.35,828,0
773,5.36,828,0
774,5.37,827,0
775,5.41,827,0
776,5.40,826,0
777,5.44,827,0
778,5.42,828,0
779,5.37,828,0
780,5.36,828,0
781,5.36,822,0
782,5.58,808,0
783,6.22,769,0
784,8.01,710,0
785,11.10,698,0
786,13.12,729,0
787,12.93,790,0
788,10.58,815,0
789,8.44,826,0
790,6.98,830,0
791,6.08,833,0
792,5.54,833,0
793,5.28,831,0
794,5.22,829,0
795,5.26,829,0
796,5.28,827,0
797,5.35,827,0
798,5.38,827,0
799,5.40,828,0
800,5.37,826,0
801,5.43,827,0
802,5.42,827,0
803,5.44,827,0
804,5.43,828,0
805,5.39,827,0
806,5.39,825,0
807,5.48,812,0
808,6.02,782,0
809,7.41,726,0
810,10.21,701,0
811,12.53,712,0
812,13.30,773,0
813,11.40,806,0
814,9.20,822,0
815,7.48,830,0
816,6.36,833,0
817,5.68,833,0
818,5.34,833,0
819,5.16,829,0
820,5.20,828,0
821,5.29,828,0
822,5.34,828,0
823,5.33,826,0
824,5.40,827,0
825,5.41,827,0
826,5.43,827,0
827,5.42,828,0
828,5.39,828,0
829,5.39,829,0
830,5.34,827,0
831,5.40,825,0
832,5.47,817,0
833,5.82,795,0
834,6.84,743,0
835,9.27,709,0
836,11.76,708,0
837,13.06,758,0
838,11.81,799,0
839,9.66,821,0
840,7.77,826,0
841,6.62,831,0
842,5.88,831,0
843,5.50,833,0
844,5.23,830,0
845,5.20,828,0
846,5.28,828,0
847,5.32,829,0
848,5.30,828,0
849,5.34,827,0
850,5.40,827,0
851,5.42,827,0
852,5.44,826,0
853,5.46,828,0
854,5.42,829,0
855,5.37,827,0
856,5.39,825,0
857,5.50,820,0
858,5.73,802,0
859,6.51,758,0
860,8.56,710,0
861,11.36,702,0
862,13.09,740,0
863,12.54,786,0
864,10.51,817,0
865,8.36,826,0
866,6.92,830,0
867,6.06,831,0
868,5.58,832,0
869,5.30,831,0
870,5.20,829,0
871,5.23,827,0
872,5.32,828,0
873,5.33,827,0
874,5.38,826,0
875,5.42,827,0
876,5.42,827,0
877,5.43,827,0
878,5.44,827,0
879,5.43,828,0
880,5.38,828,0
881,5.37,825,0
882,5.47,822,0
883,5.63,809,0
884,6.19,776,0
885,7.71,722,0
886,10.50,702,0
887,12.66,725,0
888,12.86,775,0
889,11.08,808,0
890,8.95,823,0
891,7.35,828,0
892,6.34,831,0
893,5.73,831,0
894,5.42,831,0
895,5.27,830,0
896,5.25,829,0
897,5.26,828,0
898,5.30,827,0
899,5.35,827,0
900,5.40,826,0
901,5.44,827,0
902,5.44,826,0
903,5.46,827,0
904,5.44,828,0
905,5.39,829,0
906,5.35,827,0
907,5.40,821,0
908,5.64,812,0
909,6.08,789,0
910,7.17,743,0
911,9.44,702,0
912,12.11,714,0
913,13.01,763,0
914,11.63,802,0
915,9.47,823,0
916,7.62,828,0
917,6.50,832,0
918,5.77,832,0
919,5.41,832,0
920,5.25,832,0
921,5.16,829,0
922,5.22,828,0
923,5.27,828,0
924,5.33,827,0
925,5.37,827,0
926,5.41,827,0
927,5.41,826,0
928,5.46,827,0
929,5.43,827,0
930,5.45,829,0
931,5.38,828,0
932,5.36,823,0
933,5.55,815,0
934,5.92,796,0
935,6.83,762,0
936,8.58,714,0
937,11.22,709,0
938,12.74,749,0
939,12.01,793,0
940,10.00,819,0
941,8.01,825,0
942,6.80,831,0
943,5.96,832,0
944,5.49,831,0
945,5.32,832,0
946,5.20,830,0
947,5.22,828,0
948,5.29,828,0
949,5.32,827,0
950,5.38,827,0
951,5.39,827,0
952,5.41,827,0
953,5.41,826,0
954,5.46,827,0
955,5.44,828,0
956,5.41,829,0
957,5.35,825,0
958,5.47,817,0
959,5.82,800,0
960,6.64,773,0
961,8.04,725,0
962,10.57,703,0
963,12.65,732,0
964,12.60,780,0
965,10.79,813,0
966,8.64,824,0
967,7.15,831,0
968,6.15,833,0
969,5.57,832,0
970,5.32,831,0
971,5.24,830,0
972,5.21,828,0
973,5.29,829,0
974,5.27,826,0
975,5.37,828,0
976,5.37,827,0
977,5.41,827,0
978,5.43,825,0
979,5.50,827,0
980,5.46,828,0
981,5.42,828,0
982,5.39,827,0
983,5.42,819,0
984,5.71,805,0
985,6.39,782,0
986,7.58,740,0
987,9.75,709,0
988,12.01,719,0
989,12.78,770,0
990,11.25,803,0
991,9.22,821,0
992,7.55,829,0
993,6.41,833,0
994,5.71,832,0
995,5.38,831,0
996,5.24,830,0
997,5.23,828,0
998,5.29,829,0
999,5.29,827,0
